season,year,hour,day,count
1,1,2,0,42
1,1,3,0,21
1,1,4,0,6
1,1,5,0,5
1,1,6,0,2
1,1,7,0,22
1,1,8,0,59
1,1,9,0,87
1,1,10,0,188
1,1,11,0,227
1,1,12,0,305
1,1,13,0,325
1,1,14,0,331
1,1,15,0,353
1,1,16,0,339
1,1,17,0,287
1,1,18,0,216
1,1,19,0,143
1,1,20,0,88
1,1,21,0,83
1,1,22,0,71
1,1,23,0,64
1,1,0,1,29
1,1,1,1,6
1,1,2,1,4
1,1,3,1,2
1,1,4,1,1
1,1,5,1,16
1,1,6,1,90
1,1,7,1,280
1,1,8,1,528
1,1,9,1,230
1,1,10,1,104
1,1,11,1,103
1,1,12,1,177
1,1,13,1,182
1,1,14,1,158
1,1,15,1,174
1,1,16,1,286
1,1,17,1,529
1,1,18,1,527
1,1,19,1,334
1,1,20,1,219
1,1,21,1,195
1,1,22,1,92
1,1,23,1,56
1,1,0,2,10
1,1,1,2,6
1,1,2,2,3
1,1,3,2,6
1,1,4,2,2
1,1,5,2,21
1,1,6,2,101
1,1,7,2,325
1,1,8,2,559
1,1,9,2,232
1,1,10,2,132
1,1,11,2,163
1,1,12,2,183
1,1,13,2,190
1,1,14,2,134
1,1,15,2,166
1,1,16,2,287
1,1,17,2,530
1,1,18,2,449
1,1,19,2,306
1,1,20,2,204
1,1,21,2,188
1,1,22,2,101
1,1,23,2,65
1,1,0,3,32
1,1,1,3,6
1,1,2,3,4
1,1,3,3,2
1,1,5,3,29
1,1,6,3,104
1,1,7,3,253
1,1,8,3,116
1,1,9,3,38
1,1,10,3,10
1,1,11,3,10
1,1,12,3,70
1,1,13,3,76
1,1,14,3,56
1,1,15,3,90
1,1,16,3,167
1,1,17,3,253
1,1,18,3,192
1,1,19,3,102
1,1,20,3,97
1,1,21,3,39
1,1,22,3,55
1,1,23,3,33
1,1,0,4,11
1,1,1,4,12
1,1,2,4,6
1,1,3,4,3
1,1,4,4,5
1,1,5,4,18
1,1,6,4,109
1,1,7,4,304
1,1,8,4,594
1,1,9,4,286
1,1,10,4,133
1,1,11,4,168
1,1,12,4,220
1,1,13,4,211
1,1,14,4,211
1,1,15,4,223
1,1,16,4,361
1,1,17,4,600
1,1,18,4,525
1,1,19,4,328
1,1,20,4,254
1,1,21,4,197
1,1,22,4,126
1,1,23,4,85
1,1,0,5,46
1,1,1,5,20
1,1,2,5,6
1,1,3,5,3
1,1,4,5,2
1,1,5,5,24
1,1,6,5,92
1,1,7,5,262
1,1,8,5,549
1,1,9,5,314
1,1,10,5,132
1,1,11,5,194
1,1,12,5,234
1,1,13,5,222
1,1,14,5,205
1,1,15,5,78
1,1,16,5,50
1,1,17,5,128
1,1,18,5,160
1,1,19,5,174
1,1,20,5,100
1,1,21,5,101
1,1,22,5,75
1,1,23,5,23
1,1,0,6,22
1,1,1,6,44
1,1,2,6,38
1,1,3,6,21
1,1,4,6,2
1,1,5,6,2
1,1,6,6,7
1,1,7,6,16
1,1,8,6,48
1,1,9,6,94
1,1,10,6,168
1,1,11,6,214
1,1,12,6,299
1,1,13,6,339
1,1,14,6,430
1,1,15,6,399
1,1,16,6,467
1,1,17,6,385
1,1,18,6,303
1,1,19,6,225
1,1,20,6,149
1,1,21,6,154
1,1,22,6,134
1,1,23,6,106
1,1,0,0,72
1,1,1,0,76
1,1,2,0,80
1,1,3,0,26
1,1,4,0,14
1,1,5,0,5
1,1,6,0,5
1,1,7,0,23
1,1,8,0,66
1,1,9,0,118
1,1,10,0,192
1,1,11,0,256
1,1,12,0,327
1,1,13,0,364
1,1,14,0,332
1,1,15,0,334
1,1,16,0,299
1,1,17,0,263
1,1,18,0,184
1,1,19,0,132
1,1,20,0,88
1,1,21,0,79
1,1,22,0,62
1,1,23,0,26
1,1,0,1,17
1,1,1,1,6
1,1,2,1,4
1,1,3,1,1
1,1,4,1,1
1,1,5,1,18
1,1,6,1,91
1,1,7,1,260
1,1,8,1,428
1,1,9,1,197
1,1,10,1,86
1,1,11,1,103
1,1,12,1,137
1,1,13,1,120
1,1,14,1,128
1,1,15,1,130
1,1,16,1,210
1,1,17,1,387
1,1,18,1,375
1,1,19,1,226
1,1,20,1,179
1,1,21,1,120
1,1,22,1,78
1,1,23,1,31
1,1,0,2,8
1,1,1,2,6
1,1,2,2,4
1,1,3,2,1
1,1,4,2,3
1,1,5,2,25
1,1,6,2,102
1,1,7,2,275
1,1,8,2,501
1,1,9,2,233
1,1,10,2,129
1,1,11,2,130
1,1,12,2,138
1,1,13,2,164
1,1,14,2,136
1,1,15,2,166
1,1,16,2,250
1,1,17,2,446
1,1,18,2,457
1,1,19,2,287
1,1,20,2,187
1,1,21,2,148
1,1,22,2,106
1,1,23,2,54
1,1,0,3,15
1,1,1,3,5
1,1,2,3,4
1,1,3,3,3
1,1,4,3,3
1,1,5,3,18
1,1,6,3,108
1,1,7,3,344
1,1,8,3,566
1,1,9,3,264
1,1,10,3,147
1,1,11,3,161
1,1,12,3,215
1,1,13,3,205
1,1,14,3,175
1,1,15,3,209
1,1,16,3,288
1,1,17,3,612
1,1,18,3,544
1,1,19,3,361
1,1,20,3,260
1,1,21,3,188
1,1,22,3,159
1,1,23,3,62
1,1,0,4,46
1,1,1,4,21
1,1,2,4,11
1,1,3,4,3
1,1,4,4,2
1,1,5,4,29
1,1,6,4,109
1,1,7,4,334
1,1,8,4,585
1,1,9,4,301
1,1,10,4,138
1,1,11,4,204
1,1,12,4,251
1,1,13,4,233
1,1,14,4,203
1,1,15,4,185
1,1,16,4,342
1,1,17,4,597
1,1,18,4,590
1,1,19,4,416
1,1,20,4,302
1,1,21,4,233
1,1,22,4,153
1,1,23,4,94
1,1,0,5,54
1,1,1,5,26
1,1,2,5,11
1,1,3,5,7
1,1,4,5,1
1,1,5,5,29
1,1,6,5,85
1,1,7,5,268
1,1,8,5,501
1,1,9,5,284
1,1,10,5,159
1,1,11,5,187
1,1,12,5,201
1,1,13,5,224
1,1,14,5,178
1,1,15,5,238
1,1,16,5,343
1,1,17,5,566
1,1,18,5,470
1,1,19,5,244
1,1,20,5,159
1,1,21,5,141
1,1,22,5,107
1,1,23,5,86
1,1,0,6,77
1,1,1,6,51
1,1,2,6,42
1,1,3,6,16
1,1,4,6,4
1,1,5,6,10
1,1,6,6,12
1,1,7,6,40
1,1,8,6,111
1,1,9,6,148
1,1,10,6,223
1,1,11,6,274
1,1,12,6,329
1,1,13,6,357
1,1,14,6,379
1,1,15,6,406
1,1,16,6,390
1,1,17,6,354
1,1,18,6,297
1,1,19,6,184
1,1,20,6,121
1,1,21,6,110
1,1,22,6,100
1,1,23,6,83
1,1,0,0,69
1,1,1,0,61
1,1,3,0,66
1,1,4,0,22
1,1,5,0,7
1,1,6,0,10
1,1,7,0,17
1,1,8,0,72
1,1,9,0,90
1,1,10,0,218
1,1,11,0,299
1,1,12,0,410
1,1,13,0,464
1,1,14,0,501
1,1,15,0,487
1,1,16,0,509
1,1,17,0,498
1,1,18,0,389
1,1,19,0,258
1,1,20,0,171
1,1,21,0,147
1,1,22,0,94
1,1,23,0,52
1,1,0,1,24
1,1,1,1,10
1,1,2,1,9
1,1,3,1,2
1,1,4,1,3
1,1,5,1,16
1,1,6,1,88
1,1,7,1,268
1,1,8,1,564
1,1,9,1,281
1,1,10,1,137
1,1,11,1,150
1,1,12,1,221
1,1,13,1,250
1,1,14,1,221
1,1,15,1,233
1,1,16,1,332
1,1,17,1,644
1,1,18,1,712
1,1,19,1,446
1,1,20,1,286
1,1,21,1,205
1,1,22,1,133
1,1,23,1,63
1,1,0,2,26
1,1,1,2,16
1,1,2,2,1
1,1,3,2,2
1,1,4,2,1
1,1,5,2,24
1,1,6,2,113
1,1,7,2,308
1,1,8,2,593
1,1,9,2,342
1,1,10,2,143
1,1,11,2,219
1,1,12,2,244
1,1,13,2,233
1,1,14,2,212
1,1,15,2,264
1,1,16,2,365
1,1,17,2,676
1,1,18,2,734
1,1,19,2,479
1,1,20,2,351
1,1,21,2,244
1,1,22,2,170
1,1,23,2,87
1,1,0,3,39
1,1,1,3,27
1,1,2,3,2
1,1,3,3,4
1,1,4,3,5
1,1,5,3,27
1,1,6,3,121
1,1,7,3,368
1,1,8,3,662
1,1,9,3,351
1,1,10,3,188
1,1,11,3,220
1,1,12,3,267
1,1,13,3,254
1,1,14,3,224
1,1,15,3,283
1,1,16,3,356
1,1,17,3,782
1,1,18,3,749
1,1,19,3,472
1,1,20,3,330
1,1,21,3,288
1,1,22,3,202
1,1,23,3,91
1,1,0,4,60
1,1,1,4,23
1,1,2,4,19
1,1,3,4,7
1,1,4,4,14
1,1,5,4,26
1,1,6,4,117
1,1,7,4,381
1,1,8,4,623
1,1,9,4,315
1,1,10,4,164
1,1,11,4,211
1,1,12,4,265
1,1,13,4,273
1,1,14,4,258
1,1,15,4,287
1,1,16,4,426
1,1,17,4,713
1,1,18,4,746
1,1,19,4,425
1,1,20,4,330
1,1,21,4,243
1,1,22,4,169
1,1,23,4,97
1,1,0,5,57
1,1,1,5,26
1,1,2,5,4
1,1,3,5,3
1,1,4,5,3
1,1,5,5,32
1,1,6,5,99
1,1,7,5,278
1,1,8,5,562
1,1,9,5,312
1,1,10,5,180
1,1,11,5,207
1,1,12,5,294
1,1,13,5,260
1,1,14,5,202
1,1,15,5,107
1,1,16,5,129
1,1,17,5,258
1,1,18,5,408
1,1,19,5,296
1,1,20,5,235
1,1,21,5,152
1,1,22,5,148
1,1,23,5,126
1,1,0,6,100
1,1,1,6,69
1,1,2,6,42
1,1,3,6,26
1,1,4,6,2
1,1,5,6,8
1,1,6,6,30
1,1,7,6,86
1,1,8,6,218
1,1,9,6,321
1,1,10,6,443
1,1,11,6,585
1,1,12,6,651
1,1,13,6,686
1,1,14,6,690
1,1,15,6,679
1,1,16,6,685
1,1,17,6,648
1,1,18,6,560
1,1,19,6,417
1,1,20,6,271
1,1,21,6,223
1,1,22,6,211
1,1,23,6,185
1,1,0,0,107
1,1,1,0,113
1,1,2,0,56
1,1,3,0,18
1,1,4,0,14
1,1,5,0,6
1,1,6,0,11
1,1,7,0,42
1,1,8,0,96
1,1,9,0,178
1,1,10,0,351
1,1,11,0,368
1,1,12,0,503
1,1,13,0,544
1,1,14,0,521
1,1,15,0,554
1,1,16,0,541
1,1,17,0,541
1,1,18,0,459
1,1,19,0,352
1,1,20,0,198
1,1,21,0,173
1,1,22,0,100
1,1,23,0,46
1,1,0,1,23
1,1,1,1,15
1,1,2,1,8
1,1,3,1,2
1,1,4,1,3
1,1,5,1,31
1,1,6,1,120
1,1,7,1,354
1,1,8,1,579
1,1,9,1,331
1,1,10,1,184
1,1,11,1,201
1,1,12,1,282
1,1,13,1,263
1,1,14,1,260
1,1,15,1,286
1,1,16,1,385
1,1,17,1,721
1,1,18,1,801
1,1,19,1,549
1,1,20,1,330
1,1,21,1,223
1,1,22,1,148
1,1,23,1,54
1,1,0,2,29
1,1,1,2,15
1,1,2,2,10
1,1,3,2,3
1,1,4,2,6
1,1,5,2,20
1,1,6,2,100
1,1,7,2,170
1,1,8,2,516
1,1,9,2,325
1,1,10,2,163
1,1,11,2,230
1,1,12,2,261
1,1,13,2,284
1,1,14,2,248
1,1,15,2,244
1,1,16,2,431
1,1,17,2,750
1,1,18,2,801
1,1,19,2,555
1,1,20,2,377
1,1,21,2,277
1,1,22,2,188
1,1,23,2,90
2,1,0,3,33
2,1,1,3,26
2,1,2,3,10
2,1,3,3,8
2,1,4,3,4
2,1,5,3,39
2,1,6,3,149
2,1,7,3,372
2,1,8,3,535
2,1,9,3,293
2,1,10,3,154
2,1,11,3,192
2,1,12,3,229
2,1,13,3,303
2,1,14,3,225
2,1,15,3,243
2,1,16,3,378
2,1,17,3,729
2,1,18,3,779
2,1,19,3,582
2,1,20,3,374
2,1,21,3,251
2,1,22,3,197
2,1,23,3,125
2,1,0,4,41
2,1,1,4,30
2,1,2,4,6
2,1,3,4,7
2,1,4,4,6
2,1,5,4,34
2,1,6,4,136
2,1,7,4,361
2,1,8,4,649
2,1,9,4,318
2,1,10,4,142
2,1,11,4,219
2,1,12,4,272
2,1,13,4,298
2,1,14,4,257
2,1,15,4,304
2,1,16,4,425
2,1,17,4,810
2,1,18,4,801
2,1,19,4,586
2,1,20,4,424
2,1,21,4,374
2,1,22,4,220
2,1,23,4,151
2,1,0,5,95
2,1,1,5,50
2,1,2,5,32
2,1,3,5,10
2,1,4,5,3
2,1,5,5,34
2,1,6,5,116
2,1,7,5,346
2,1,8,5,662
2,1,9,5,380
2,1,10,5,275
2,1,11,5,318
2,1,12,5,471
2,1,13,5,428
2,1,14,5,432
2,1,15,5,472
2,1,16,5,589
2,1,17,5,957
2,1,18,5,830
2,1,19,5,686
2,1,20,5,445
2,1,21,5,284
2,1,22,5,271
2,1,23,5,176
2,1,0,6,156
2,1,1,6,128
2,1,2,6,69
2,1,3,6,32
2,1,4,6,7
2,1,5,6,4
2,1,6,6,28
2,1,7,6,70
2,1,8,6,154
2,1,9,6,249
2,1,10,6,345
2,1,11,6,273
2,1,12,6,183
2,1,13,6,196
2,1,14,6,223
2,1,15,6,290
2,1,16,6,177
2,1,17,6,115
2,1,18,6,137
2,1,19,6,133
2,1,20,6,111
2,1,21,6,104
2,1,22,6,83
2,1,23,6,105
2,1,0,0,80
2,1,1,0,89
2,1,2,0,35
2,1,3,0,18
2,1,4,0,8
2,1,5,0,6
2,1,6,0,18
2,1,7,0,39
2,1,8,0,89
2,1,9,0,118
2,1,10,0,250
2,1,11,0,323
2,1,12,0,360
2,1,13,0,367
2,1,14,0,414
2,1,15,0,421
2,1,16,0,492
2,1,17,0,419
2,1,18,0,491
2,1,19,0,375
2,1,20,0,259
2,1,21,0,149
2,1,22,0,111
2,1,23,0,65
2,1,0,1,33
2,1,1,1,28
2,1,2,1,20
2,1,3,1,1
2,1,4,1,4
2,1,5,1,36
2,1,6,1,117
2,1,7,1,370
2,1,8,1,657
2,1,9,1,282
2,1,10,1,153
2,1,11,1,178
2,1,12,1,279
2,1,13,1,301
2,1,14,1,217
2,1,15,1,223
2,1,16,1,305
2,1,17,1,664
2,1,18,1,684
2,1,19,1,458
2,1,20,1,221
2,1,21,1,186
2,1,22,1,93
2,1,23,1,48
2,1,0,2,10
2,1,1,2,5
2,1,2,2,7
2,1,3,2,4
2,1,4,2,3
2,1,5,2,17
2,1,6,2,101
2,1,7,2,286
2,1,8,2,581
2,1,9,2,267
2,1,10,2,138
2,1,11,2,175
2,1,12,2,220
2,1,13,2,211
2,1,14,2,184
2,1,15,2,200
2,1,16,2,305
2,1,17,2,614
2,1,18,2,644
2,1,19,2,417
2,1,20,2,294
2,1,21,2,221
2,1,22,2,134
2,1,23,2,64
2,1,0,3,30
2,1,1,3,8
2,1,2,3,3
2,1,3,3,5
2,1,4,3,1
2,1,5,3,40
2,1,6,3,115
2,1,7,3,358
2,1,8,3,658
2,1,9,3,314
2,1,10,3,173
2,1,11,3,222
2,1,12,3,268
2,1,13,3,273
2,1,14,3,221
2,1,15,3,199
2,1,16,3,221
2,1,17,3,604
2,1,18,3,641
2,1,19,3,456
2,1,20,3,362
2,1,21,3,261
2,1,22,3,172
2,1,23,3,93
2,1,0,4,48
2,1,1,4,33
2,1,2,4,6
2,1,3,4,5
2,1,4,4,9
2,1,5,4,32
2,1,6,4,117
2,1,7,4,367
2,1,8,4,654
2,1,9,4,321
2,1,10,4,166
2,1,11,4,220
2,1,12,4,292
2,1,13,4,273
2,1,14,4,238
2,1,15,4,307
2,1,16,4,388
2,1,17,4,703
2,1,18,4,681
2,1,19,4,468
2,1,20,4,335
2,1,21,4,224
2,1,22,4,152
2,1,23,4,94
2,1,0,5,59
2,1,1,5,27
2,1,2,5,7
2,1,3,5,7
2,1,4,5,2
2,1,5,5,26
2,1,6,5,86
2,1,7,5,289
2,1,8,5,593
2,1,9,5,321
2,1,10,5,187
2,1,11,5,201
2,1,12,5,270
2,1,13,5,242
2,1,14,5,229
2,1,15,5,280
2,1,16,5,367
2,1,17,5,606
2,1,18,5,560
2,1,19,5,395
2,1,20,5,209
2,1,21,5,220
2,1,22,5,153
2,1,23,5,123
2,1,0,6,92
2,1,1,6,82
2,1,2,6,69
2,1,3,6,31
2,1,4,6,8
2,1,5,6,5
2,1,6,6,23
2,1,7,6,44
2,1,8,6,145
2,1,9,6,223
2,1,10,6,313
2,1,11,6,463
2,1,12,6,621
2,1,13,6,638
2,1,14,6,551
2,1,15,6,605
2,1,16,6,535
2,1,17,6,543
2,1,18,6,341
2,1,19,6,284
2,1,20,6,208
2,1,21,6,143
2,1,22,6,156
2,1,23,6,112
2,1,0,0,67
2,1,1,0,62
2,1,2,0,81
2,1,3,0,25
2,1,4,0,12
2,1,5,0,18
2,1,6,0,97
2,1,7,0,84
2,1,8,0,125
2,1,9,0,275
2,1,10,0,360
2,1,11,0,451
2,1,12,0,445
2,1,13,0,464
2,1,14,0,561
2,1,15,0,573
2,1,16,0,511
2,1,17,0,555
2,1,18,0,432
2,1,19,0,346
2,1,20,0,232
2,1,21,0,134
2,1,22,0,68
2,1,23,0,63
2,1,0,1,17
2,1,1,1,5
2,1,2,1,5
2,1,4,1,4
2,1,5,1,24
2,1,6,1,110
2,1,7,1,306
2,1,8,1,589
2,1,9,1,317
2,1,10,1,204
2,1,11,1,209
2,1,12,1,281
2,1,13,1,281
2,1,14,1,268
2,1,15,1,324
2,1,16,1,395
2,1,17,1,729
2,1,18,1,618
2,1,19,1,494
2,1,20,1,329
2,1,21,1,238
2,1,22,1,123
2,1,23,1,66
2,1,0,2,33
2,1,1,2,11
2,1,2,2,5
2,1,3,2,3
2,1,4,2,1
2,1,5,2,27
2,1,6,2,100
2,1,7,2,341
2,1,8,2,604
2,1,9,2,408
2,1,10,2,219
2,1,11,2,258
2,1,12,2,331
2,1,13,2,345
2,1,14,2,311
2,1,15,2,316
2,1,16,2,485
2,1,17,2,757
2,1,18,2,800
2,1,19,2,558
2,1,20,2,379
2,1,21,2,243
2,1,22,2,158
2,1,23,2,79
2,1,0,3,41
2,1,1,3,11
2,1,2,3,5
2,1,3,3,3
2,1,4,3,1
2,1,5,3,27
2,1,6,3,126
2,1,7,3,366
2,1,8,3,684
2,1,9,3,363
2,1,10,3,167
2,1,11,3,213
2,1,12,3,283
2,1,13,3,251
2,1,14,3,258
2,1,15,3,268
2,1,16,3,390
2,1,17,3,744
2,1,18,3,759
2,1,19,3,494
2,1,20,3,372
2,1,21,3,298
2,1,22,3,181
2,1,23,3,131
2,1,0,4,45
2,1,1,4,13
2,1,2,4,18
2,1,3,4,5
2,1,4,4,1
2,1,5,4,29
2,1,6,4,126
2,1,7,4,354
2,1,8,4,638
2,1,9,4,351
2,1,10,4,246
2,1,11,4,268
2,1,12,4,276
2,1,13,4,291
2,1,14,4,287
2,1,15,4,269
2,1,16,4,402
2,1,17,4,822
2,1,18,4,698
2,1,19,4,487
2,1,20,4,312
2,1,21,4,234
2,1,22,4,149
2,1,23,4,136
2,1,0,5,61
2,1,1,5,38
2,1,2,5,11
2,1,3,5,8
2,1,4,5,5
2,1,5,5,23
2,1,6,5,80
2,1,7,5,246
2,1,8,5,508
2,1,9,5,376
2,1,10,5,238
2,1,11,5,291
2,1,12,5,337
2,1,13,5,411
2,1,14,5,490
2,1,15,5,537
2,1,16,5,536
2,1,17,5,655
2,1,18,5,484
2,1,19,5,412
2,1,20,5,252
2,1,21,5,190
2,1,22,5,158
2,1,23,5,113
2,1,0,6,94
2,1,1,6,69
2,1,2,6,36
2,1,3,6,28
2,1,4,6,7
2,1,5,6,2
2,1,6,6,19
2,1,7,6,54
2,1,8,6,123
2,1,9,6,276
2,1,10,6,363
2,1,11,6,495
2,1,12,6,590
2,1,13,6,643
2,1,14,6,578
2,1,15,6,626
2,1,16,6,615
2,1,17,6,567
2,1,18,6,517
2,1,19,6,413
2,1,20,6,208
2,1,21,6,234
2,1,22,6,182
2,1,23,6,118
2,1,0,0,85
2,1,1,0,64
2,1,2,0,32
2,1,3,0,26
2,1,4,0,7
2,1,5,0,12
2,1,6,0,28
2,1,7,0,37
2,1,8,0,84
2,1,9,0,179
2,1,10,0,299
2,1,11,0,404
2,1,12,0,457
2,1,13,0,483
2,1,14,0,503
2,1,15,0,486
2,1,16,0,476
2,1,17,0,411
2,1,18,0,310
2,1,19,0,276
2,1,20,0,211
2,1,21,0,130
2,1,22,0,118
2,1,23,0,51
2,1,0,1,37
2,1,1,1,16
2,1,2,1,6
2,1,3,1,3
2,1,4,1,5
2,1,5,1,32
2,1,6,1,111
2,1,7,1,331
2,1,8,1,617
2,1,9,1,286
2,1,10,1,178
2,1,11,1,223
2,1,12,1,280
2,1,13,1,281
2,1,14,1,218
2,1,15,1,255
2,1,16,1,391
2,1,17,1,632
2,1,18,1,646
2,1,19,1,421
2,1,20,1,276
2,1,21,1,165
2,1,22,1,108
2,1,23,1,67
2,1,0,2,26
2,1,1,2,9
2,1,2,2,2
2,1,3,2,2
2,1,4,2,2
2,1,5,2,24
2,1,6,2,103
2,1,7,2,384
2,1,8,2,692
2,1,9,2,319
2,1,10,2,181
2,1,11,2,239
2,1,12,2,259
2,1,13,2,283
2,1,14,2,224
2,1,15,2,203
2,1,16,2,362
2,1,17,2,744
2,1,18,2,704
2,1,19,2,479
2,1,20,2,282
2,1,21,2,206
2,1,22,2,127
2,1,23,2,62
2,1,0,3,30
2,1,1,3,12
2,1,2,3,2
2,1,3,3,2
2,1,5,3,27
2,1,6,3,106
2,1,7,3,321
2,1,8,3,595
2,1,9,3,302
2,1,10,3,153
2,1,11,3,180
2,1,12,3,182
2,1,13,3,163
2,1,14,3,135
2,1,15,3,202
2,1,16,3,307
2,1,17,3,579
2,1,18,3,585
2,1,19,3,384
2,1,20,3,235
2,1,21,3,165
2,1,22,3,134
2,1,23,3,61
2,1,0,4,23
2,1,1,4,9
2,1,2,4,4
2,1,3,4,5
2,1,4,4,1
2,1,5,4,21
2,1,6,4,96
2,1,7,4,306
2,1,8,4,624
2,1,9,4,287
2,1,10,4,141
2,1,11,4,224
2,1,12,4,259
2,1,13,4,203
2,1,14,4,224
2,1,15,4,211
2,1,16,4,353
2,1,17,4,656
2,1,18,4,610
2,1,19,4,433
2,1,20,4,280
2,1,21,4,187
2,1,22,4,158
2,1,23,4,94
2,1,0,5,55
2,1,1,5,30
2,1,2,5,11
2,1,3,5,11
2,1,4,5,5
2,1,5,5,21
2,1,6,5,84
2,1,7,5,296
2,1,8,5,563
2,1,9,5,330
2,1,10,5,192
2,1,11,5,233
2,1,12,5,322
2,1,13,5,358
2,1,14,5,348
2,1,15,5,352
2,1,16,5,463
2,1,17,5,738
2,1,18,5,671
2,1,19,5,427
2,1,20,5,286
2,1,21,5,189
2,1,22,5,215
2,1,23,5,198
2,1,0,6,96
2,1,1,6,70
2,1,2,6,56
2,1,3,6,32
2,1,4,6,14
2,1,5,6,7
2,1,6,6,21
2,1,7,6,64
2,1,8,6,160
2,1,9,6,265
2,1,10,6,406
2,1,11,6,564
2,1,12,6,678
2,1,13,6,678
2,1,14,6,660
2,1,15,6,658
2,1,16,6,582
2,1,17,6,560
2,1,18,6,481
2,1,19,6,459
2,1,20,6,321
2,1,21,6,220
2,1,22,6,212
2,1,23,6,196
2,1,0,0,124
2,1,1,0,106
2,1,2,0,74
2,1,3,0,45
2,1,4,0,12
2,1,5,0,10
2,1,6,0,16
2,1,7,0,46
2,1,8,0,97
2,1,9,0,251
2,1,10,0,421
2,1,11,0,528
2,1,12,0,635
2,1,13,0,681
2,1,14,0,628
2,1,15,0,617
2,1,16,0,616
2,1,17,0,623
2,1,18,0,479
2,1,19,0,379
2,1,20,0,291
2,1,21,0,229
2,1,22,0,134
2,1,23,0,90
2,1,0,1,41
2,1,1,1,28
2,1,2,1,14
2,1,3,1,8
2,1,4,1,6
2,1,5,1,38
2,1,6,1,133
2,1,7,1,387
2,1,8,1,597
2,1,9,1,297
2,1,10,1,224
2,1,11,1,251
2,1,12,1,271
2,1,13,1,263
2,1,14,1,288
2,1,15,1,275
2,1,16,1,358
2,1,17,1,712
2,1,18,1,676
2,1,19,1,522
2,1,20,1,375
2,1,21,1,271
2,1,22,1,214
2,1,23,1,121
2,1,0,2,43
2,1,1,2,11
2,1,2,2,4
2,1,3,2,6
2,1,4,2,9
2,1,5,2,30
2,1,6,2,144
2,1,7,2,461
2,1,8,2,673
2,1,9,2,400
2,1,10,2,217
2,1,11,2,239
2,1,12,2,244
2,1,13,2,239
2,1,14,2,257
2,1,15,2,308
2,1,16,2,370
2,1,17,2,781
2,1,18,2,775
2,1,19,2,537
2,1,20,2,402
2,1,21,2,297
2,1,22,2,162
2,1,23,2,82
2,1,0,3,38
2,1,1,3,14
2,1,2,3,9
2,1,3,3,6
2,1,4,3,7
2,1,5,3,34
2,1,6,3,134
2,1,7,3,418
2,1,8,3,576
2,1,9,3,265
2,1,10,3,147
2,1,11,3,119
2,1,12,3,110
2,1,13,3,64
2,1,14,3,51
2,1,15,3,98
2,1,16,3,235
2,1,17,3,488
2,1,18,3,505
2,1,19,3,368
2,1,20,3,260
2,1,21,3,189
2,1,22,3,162
2,1,23,3,70
2,1,0,4,25
2,1,1,4,13
2,1,2,4,6
2,1,3,4,4
2,1,4,4,4
2,1,5,4,30
2,1,6,4,120
2,1,7,4,406
2,1,8,4,677
2,1,9,4,301
2,1,10,4,189
2,1,11,4,229
2,1,12,4,264
2,1,13,4,238
2,1,14,4,237
2,1,15,4,262
2,1,16,4,387
2,1,17,4,748
2,1,18,4,776
2,1,19,4,586
2,1,20,4,404
2,1,21,4,267
2,1,22,4,248
2,1,23,4,144
2,1,0,5,64
2,1,1,5,25
2,1,2,5,21
2,1,3,5,10
2,1,4,5,3
2,1,5,5,25
2,1,6,5,113
2,1,7,5,359
2,1,8,5,700
2,1,9,5,359
2,1,10,5,237
2,1,11,5,254
2,1,12,5,362
2,1,13,5,381
2,1,14,5,394
2,1,15,5,407
2,1,16,5,580
2,1,17,5,819
2,1,18,5,668
2,1,19,5,492
2,1,20,5,341
2,1,21,5,287
2,1,22,5,202
2,1,23,5,187
2,1,0,6,142
2,1,1,6,88
2,1,2,6,81
2,1,3,6,29
2,1,4,6,9
2,1,5,6,1
2,1,6,6,31
2,1,7,6,76
2,1,8,6,201
2,1,9,6,331
2,1,10,6,482
2,1,11,6,608
2,1,12,6,640
2,1,13,6,649
2,1,14,6,609
2,1,15,6,628
2,1,16,6,639
2,1,17,6,568
2,1,18,6,416
2,1,19,6,54
2,1,20,6,39
2,1,21,6,102
2,1,22,6,110
2,1,23,6,91
2,1,0,0,117
2,1,1,0,73
2,1,2,0,56
2,1,3,0,40
2,1,4,0,7
2,1,5,0,6
2,1,6,0,12
2,1,7,0,24
2,1,8,0,51
2,1,9,0,79
2,1,10,0,68
2,1,11,0,77
2,1,12,0,61
2,1,13,0,52
2,1,14,0,53
2,1,15,0,38
2,1,16,0,36
2,1,17,0,27
2,1,18,0,39
2,1,19,0,35
2,1,20,0,35
2,1,21,0,11
2,1,22,0,13
2,1,23,0,17
2,1,0,1,6
2,1,1,1,2
2,1,2,1,4
2,1,3,1,1
2,1,4,1,3
2,1,5,1,14
2,1,6,1,45
2,1,7,1,207
2,1,8,1,482
2,1,9,1,272
2,1,10,1,100
2,1,11,1,101
2,1,12,1,129
2,1,13,1,107
2,1,14,1,114
2,1,15,1,112
2,1,16,1,103
2,1,17,1,232
2,1,18,1,379
2,1,19,1,298
2,1,20,1,203
2,1,21,1,152
2,1,22,1,89
2,1,23,1,59
2,1,0,2,13
2,1,1,2,7
2,1,2,2,3
2,1,3,2,2
2,1,4,2,3
2,1,5,2,22
2,1,6,2,120
2,1,7,2,390
2,1,8,2,611
2,1,9,2,308
2,1,10,2,162
2,1,11,2,184
